 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
      56.000 -0.43672078E-10 -0.39064406E-08 -0.12324699E-08  0.10521494E-10 -0.16247304E-11 -0.32389843E-11 -0.10966363E-11  0.62592007E-12 -0.39102108E-09  0.60355424E-10 -0.28102797E-10
      57.000 -0.47495032E-10 -0.41407399E-08 -0.13252294E-08  0.11478843E-10 -0.17781609E-11 -0.35638556E-11 -0.12182706E-11  0.69366991E-12 -0.43043404E-09  0.65894462E-10 -0.30720385E-10
      58.000 -0.51474682E-10 -0.45357037E-08 -0.14234748E-08  0.12504714E-10 -0.19526214E-11 -0.38719065E-11 -0.13523366E-11  0.76689924E-12 -0.47148575E-09  0.71197657E-10 -0.33406142E-10
      59.000 -0.56194269E-10 -0.53327846E-08 -0.15265786E-08  0.13693417E-10 -0.21385661E-11 -0.41714492E-11 -0.14980085E-11  0.84439681E-12 -0.51594222E-09  0.77151782E-10 -0.36261986E-10
      60.000 -0.61356274E-10 -0.66724491E-08 -0.16348892E-08  0.14966965E-10 -0.23275373E-11 -0.45307497E-11 -0.16529726E-11  0.92784616E-12 -0.56497422E-09  0.84152895E-10 -0.39429206E-10
      61.000 -0.66376035E-10 -0.85292176E-08 -0.17493058E-08  0.16234571E-10 -0.25308152E-11 -0.49424656E-11 -0.18193038E-11  0.10191306E-11 -0.61699211E-09  0.91301529E-10 -0.42817491E-10
      62.000 -0.71600304E-10 -0.10870957E-07 -0.18693331E-08  0.17586630E-10 -0.27584492E-11 -0.53368576E-11 -0.20006354E-11  0.11171187E-11 -0.67101386E-09  0.98222350E-10 -0.46296489E-10
      63.000 -0.77676134E-10 -0.13802220E-07 -0.19943169E-08  0.19126021E-10 -0.29998243E-11 -0.57238052E-11 -0.21960318E-11  0.12204964E-11 -0.72905522E-09  0.10590615E-09 -0.49980703E-10
      64.000 -0.84266883E-10 -0.17438895E-07 -0.21255336E-08  0.20765432E-10 -0.32457617E-11 -0.61781745E-11 -0.24029947E-11  0.13311115E-11 -0.79253827E-09  0.11478587E-09 -0.54026081E-10
      65.000 -0.90723164E-10 -0.21664465E-07 -0.22636280E-08  0.22405787E-10 -0.35087657E-11 -0.66910373E-11 -0.26238581E-11  0.14509924E-11 -0.85964946E-09  0.12385532E-09 -0.58330405E-10
      66.000 -0.97436092E-10 -0.26137780E-07 -0.24063090E-08  0.24148005E-10 -0.37997296E-11 -0.71858348E-11 -0.28625955E-11  0.15788657E-11 -0.92916317E-09  0.13270389E-09 -0.62749270E-10
      67.000 -0.10512394E-09 -0.30578572E-07 -0.25530154E-08  0.26104264E-10 -0.41068363E-11 -0.76742577E-11 -0.31181304E-11  0.17133026E-11 -0.10033626E-08  0.14243901E-09 -0.67411217E-10
      68.000 -0.11340552E-09 -0.34939069E-07 -0.27074121E-08  0.28176731E-10 -0.44201109E-11 -0.82384374E-11 -0.33877121E-11  0.18563489E-11 -0.10839655E-08  0.15353413E-09 -0.72488363E-10
